Date,Open,High,Low,Close,Volume,Adj Close
2011-01-24,1.23,1.25,1.17,1.23,1121600,1.23
2011-01-21,1.30,1.34,1.21,1.24,1350700,1.24
2011-01-20,1.37,1.37,1.29,1.30,880800,1.30
2011-01-19,1.30,1.39,1.30,1.37,1269100,1.37
2011-01-18,1.26,1.30,1.26,1.30,843900,1.30
2011-01-17,1.31,1.32,1.25,1.26,1512100,1.26
2011-01-14,1.22,1.31,1.21,1.28,1681900,1.28
2011-01-13,1.16,1.21,1.16,1.20,1185200,1.20
2011-01-12,1.16,1.17,1.14,1.15,519100,1.15
2011-01-11,1.16,1.17,1.12,1.14,563900,1.14
2011-01-10,1.18,1.18,1.11,1.16,2059200,1.16
2011-01-07,1.08,1.17,1.08,1.14,2523200,1.14
2011-01-06,1.02,1.04,1.02,1.04,1206300,1.04
2011-01-05,1.00,1.02,1.00,1.02,564100,1.02
2011-01-04,0.99,1.00,0.98,0.99,282300,0.99
2010-12-31,0.99,0.99,0.99,0.99,44200,0.99
2010-12-30,0.99,1.00,0.97,0.99,135300,0.99
2010-12-29,0.95,0.99,0.95,0.99,160900,0.99
2010-12-24,0.96,0.96,0.95,0.96,116800,0.96
2010-12-23,0.97,0.98,0.96,0.96,94800,0.96
2010-12-22,0.96,0.97,0.95,0.97,162000,0.97
2010-12-21,0.95,0.97,0.95,0.95,246500,0.95
2010-12-20,0.96,0.97,0.95,0.95,244500,0.95
2010-12-17,0.98,0.99,0.96,0.96,615000,0.96
2010-12-16,0.96,0.99,0.96,0.98,119400,0.98
2010-12-15,0.96,0.96,0.95,0.96,465000,0.96
2010-12-14,0.96,0.97,0.95,0.96,379400,0.96
2010-12-13,0.96,0.98,0.96,0.96,172500,0.96
2010-12-10,0.97,0.97,0.94,0.95,665400,0.95
2010-12-09,0.98,0.98,0.96,0.97,384600,0.97
2010-12-08,0.97,0.99,0.96,0.98,428100,0.98
2010-12-07,0.97,0.97,0.96,0.96,284700,0.96
2010-12-06,1.00,1.01,0.96,0.96,840300,0.96
2010-12-03,1.00,1.04,0.97,0.97,595500,0.97
2010-12-02,0.99,1.00,0.98,1.00,170800,1.00
2010-12-01,0.99,1.01,0.98,0.99,496200,0.99
2010-11-30,0.96,0.99,0.96,0.99,333600,0.99
2010-11-29,0.97,0.99,0.96,0.97,398700,0.97
2010-11-26,0.98,0.99,0.97,0.98,152000,0.98
2010-11-25,0.99,0.99,0.97,0.98,143800,0.98
2010-11-24,0.98,1.00,0.96,0.99,646400,0.99
2010-11-23,1.04,1.04,0.99,0.99,334500,0.99
2010-11-22,1.01,1.04,1.01,1.02,429100,1.02
2010-11-19,1.06,1.06,1.00,1.01,859000,1.01
2010-11-18,0.94,1.06,0.94,1.05,1704500,1.05
2010-11-17,0.94,0.95,0.93,0.95,624400,0.95
2010-11-16,0.94,0.95,0.93,0.94,224700,0.94
2010-11-15,0.94,0.94,0.94,0.94,179300,0.94
2010-11-12,0.94,0.94,0.93,0.94,326800,0.94
2010-11-11,0.94,0.95,0.94,0.95,169000,0.95
2010-11-10,0.94,0.97,0.94,0.95,193400,0.95
2010-11-09,0.94,0.96,0.94,0.96,614400,0.96
2010-11-08,0.96,0.96,0.94,0.96,100500,0.96
2010-11-05,0.96,0.97,0.94,0.96,397200,0.96
2010-11-04,0.95,0.97,0.95,0.96,457000,0.96
2010-11-03,0.96,0.96,0.95,0.95,178200,0.95
2010-11-02,0.96,0.96,0.95,0.96,280300,0.96
2010-11-01,0.96,0.96,0.95,0.96,107000,0.96
2010-10-29,0.98,0.98,0.94,0.97,338400,0.97
2010-10-28,0.93,1.00,0.93,0.97,970300,0.97
2010-10-27,0.92,0.94,0.92,0.93,531600,0.93
2010-10-26,0.94,0.94,0.92,0.92,625000,0.92
2010-10-25,0.92,0.94,0.91,0.94,558500,0.94
2010-10-22,0.93,0.93,0.89,0.93,1248800,0.93
2010-10-21,0.95,0.95,0.94,0.94,718300,0.94
2010-10-20,0.96,0.96,0.95,0.95,429200,0.95
2010-10-19,0.97,0.97,0.95,0.95,169800,0.95
2010-10-18,0.96,0.96,0.94,0.96,741100,0.96
2010-10-15,0.96,0.97,0.95,0.95,398500,0.95
2010-10-14,0.97,0.98,0.95,0.95,339800,0.95
2010-10-13,0.98,0.98,0.95,0.96,448200,0.96
2010-10-12,0.95,0.99,0.95,0.97,517700,0.97
2010-10-11,0.96,0.98,0.95,0.96,258500,0.96
2010-10-08,0.97,0.98,0.95,0.97,446800,0.97
2010-10-07,0.97,0.97,0.95,0.97,214300,0.97
2010-10-06,0.96,0.97,0.95,0.97,465700,0.97
2010-10-05,0.96,0.96,0.94,0.95,300700,0.95
2010-10-04,1.00,1.00,0.96,0.98,303500,0.98
2010-10-01,0.95,1.00,0.94,0.98,658900,0.98
2010-09-30,0.95,0.95,0.94,0.95,670800,0.95
2010-09-29,0.95,0.95,0.93,0.94,589100,0.94
2010-09-28,0.94,0.95,0.94,0.94,346600,0.94
2010-09-27,0.94,0.95,0.94,0.94,439400,0.94
2010-09-24,0.94,0.95,0.94,0.95,350600,0.95
2010-09-23,0.95,0.96,0.95,0.95,402500,0.95
2010-09-22,0.95,0.96,0.95,0.95,369100,0.95
2010-09-21,0.98,0.98,0.95,0.95,555200,0.95
2010-09-20,0.94,0.97,0.94,0.95,897700,0.95
2010-09-17,0.96,0.98,0.94,0.94,7014100,0.94
2010-09-16,1.00,1.00,0.90,0.97,4111200,0.97
2010-09-15,1.02,1.03,0.99,0.99,2029700,0.99
2010-09-14,1.07,1.11,1.01,1.02,3019000,1.02
2010-09-13,0.98,1.08,0.98,1.04,5364700,1.04
2010-09-10,0.90,0.91,0.88,0.89,506700,0.89
2010-09-09,0.88,0.92,0.88,0.90,646900,0.90
2010-09-08,0.90,0.91,0.88,0.88,480100,0.88
2010-09-07,0.90,0.90,0.89,0.90,399900,0.90
2010-09-06,0.90,0.90,0.88,0.90,930200,0.90
2010-09-03,0.93,0.94,0.88,0.89,1420100,0.89
2010-09-02,0.96,0.96,0.91,0.94,668700,0.94
2010-09-01,0.94,0.95,0.93,0.94,464300,0.94
2010-08-31,0.92,0.96,0.92,0.93,788700,0.93
2010-08-30,0.94,0.97,0.93,0.96,825200,0.96
2010-08-27,0.94,0.95,0.90,0.93,554100,0.93
2010-08-26,0.88,0.92,0.88,0.92,815600,0.92
2010-08-25,0.89,0.89,0.87,0.88,862200,0.88
2010-08-24,0.90,0.92,0.87,0.88,1155000,0.88
2010-08-23,0.92,0.94,0.85,0.89,1535700,0.89
2010-08-20,0.94,0.95,0.92,0.93,704100,0.93
